x	0	0
x	1	1
x	2	2
x	3	3
x	4	4
x	5	5
x	6	6
x	7	7
x	8	8
x	9	9
h	9	9
u1	0.00613592315154256	8
u1	1.5707963267949	9
rx	1.5707963267948966	9
u1	1.5707963267949	9
cx	8	9
u1	-0.00613592315154255	9
cx	8	9
cx	8	7
u1	-0.00613592315154256	7
u1	0.00613592315154256	9
cx	7	9
u1	0.00613592315154255	9
cx	7	9
cx	8	7
u1	0.00613592315154256	7
u1	-0.00613592315154256	9
cx	7	9
u1	-0.00613592315154255	9
cx	7	9
cx	7	6
u1	-0.00613592315154256	6
u1	0.00613592315154256	9
cx	6	9
u1	0.00613592315154255	9
cx	6	9
cx	8	6
u1	0.00613592315154256	6
u1	-0.00613592315154256	9
cx	6	9
u1	-0.00613592315154255	9
cx	6	9
cx	7	6
u1	-0.00613592315154256	6
u1	0.00613592315154256	9
cx	6	9
u1	0.00613592315154255	9
cx	6	9
cx	8	6
u1	0.00613592315154256	6
u1	-0.00613592315154256	9
cx	6	9
u1	-0.00613592315154255	9
cx	6	9
cx	6	5
u1	-0.00613592315154256	5
u1	0.00613592315154256	9
cx	5	9
u1	0.00613592315154255	9
cx	5	9
cx	8	5
u1	0.00613592315154256	5
u1	-0.00613592315154256	9
cx	5	9
u1	-0.00613592315154255	9
cx	5	9
cx	7	5
u1	-0.00613592315154256	5
u1	0.00613592315154256	9
cx	5	9
u1	0.00613592315154255	9
cx	5	9
cx	8	5
u1	0.00613592315154256	5
u1	-0.00613592315154256	9
cx	5	9
u1	-0.00613592315154255	9
cx	5	9
cx	6	5
u1	-0.00613592315154256	5
u1	0.00613592315154256	9
cx	5	9
u1	0.00613592315154255	9
cx	5	9
cx	8	5
u1	0.00613592315154256	5
u1	-0.00613592315154256	9
cx	5	9
u1	-0.00613592315154255	9
cx	5	9
cx	7	5
u1	-0.00613592315154256	5
u1	0.00613592315154256	9
cx	5	9
u1	0.00613592315154255	9
cx	5	9
cx	8	5
u1	0.00613592315154256	5
u1	-0.00613592315154256	9
cx	5	9
u1	-0.00613592315154255	9
cx	5	9
cx	5	4
u1	-0.00613592315154256	4
u1	0.00613592315154256	9
cx	4	9
u1	0.00613592315154255	9
cx	4	9
cx	8	4
u1	0.00613592315154256	4
u1	-0.00613592315154256	9
cx	4	9
u1	-0.00613592315154255	9
cx	4	9
cx	7	4
u1	-0.00613592315154256	4
u1	0.00613592315154256	9
cx	4	9
u1	0.00613592315154255	9
cx	4	9
cx	8	4
u1	0.00613592315154256	4
u1	-0.00613592315154256	9
cx	4	9
u1	-0.00613592315154255	9
cx	4	9
cx	6	4
u1	-0.00613592315154256	4
u1	0.00613592315154256	9
cx	4	9
u1	0.00613592315154255	9
cx	4	9
cx	8	4
u1	0.00613592315154256	4
u1	-0.00613592315154256	9
cx	4	9
u1	-0.00613592315154255	9
cx	4	9
cx	7	4
u1	-0.00613592315154256	4
u1	0.00613592315154256	9
cx	4	9
u1	0.00613592315154255	9
cx	4	9
cx	8	4
u1	0.00613592315154256	4
u1	-0.00613592315154256	9
cx	4	9
u1	-0.00613592315154255	9
cx	4	9
cx	5	4
u1	-0.00613592315154256	4
u1	0.00613592315154256	9
cx	4	9
u1	0.00613592315154255	9
cx	4	9
cx	8	4
u1	0.00613592315154256	4
u1	-0.00613592315154256	9
cx	4	9
u1	-0.00613592315154255	9
cx	4	9
cx	7	4
u1	-0.00613592315154256	4
u1	0.00613592315154256	9
cx	4	9
u1	0.00613592315154255	9
cx	4	9
cx	8	4
u1	0.00613592315154256	4
u1	-0.00613592315154256	9
cx	4	9
u1	-0.00613592315154255	9
cx	4	9
cx	6	4
u1	-0.00613592315154256	4
u1	0.00613592315154256	9
cx	4	9
u1	0.00613592315154255	9
cx	4	9
cx	8	4
u1	0.00613592315154256	4
u1	-0.00613592315154256	9
cx	4	9
u1	-0.00613592315154255	9
cx	4	9
cx	7	4
u1	-0.00613592315154256	4
u1	0.00613592315154256	9
cx	4	9
u1	0.00613592315154255	9
cx	4	9
cx	8	4
u1	0.00613592315154256	4
u1	-0.00613592315154256	9
cx	4	9
u1	-0.00613592315154255	9
cx	4	9
cx	4	3
u1	-0.00613592315154256	3
u1	0.00613592315154256	9
cx	3	9
u1	0.00613592315154255	9
cx	3	9
cx	8	3
u1	0.00613592315154256	3
u1	-0.00613592315154256	9
cx	3	9
u1	-0.00613592315154255	9
cx	3	9
cx	7	3
u1	-0.00613592315154256	3
u1	0.00613592315154256	9
cx	3	9
u1	0.00613592315154255	9
cx	3	9
cx	8	3
u1	0.00613592315154256	3
u1	-0.00613592315154256	9
cx	3	9
u1	-0.00613592315154255	9
cx	3	9
cx	6	3
u1	-0.00613592315154256	3
u1	0.00613592315154256	9
cx	3	9
u1	0.00613592315154255	9
cx	3	9
cx	8	3
u1	0.00613592315154256	3
u1	-0.00613592315154256	9
cx	3	9
u1	-0.00613592315154255	9
cx	3	9
cx	7	3
u1	-0.00613592315154256	3
u1	0.00613592315154256	9
cx	3	9
u1	0.00613592315154255	9
cx	3	9
cx	8	3
u1	0.00613592315154256	3
u1	-0.00613592315154256	9
cx	3	9
u1	-0.00613592315154255	9
cx	3	9
cx	5	3
u1	-0.00613592315154256	3
u1	0.00613592315154256	9
cx	3	9
u1	0.00613592315154255	9
cx	3	9
cx	8	3
u1	0.00613592315154256	3
u1	-0.00613592315154256	9
cx	3	9
u1	-0.00613592315154255	9
cx	3	9
cx	7	3
u1	-0.00613592315154256	3
u1	0.00613592315154256	9
cx	3	9
u1	0.00613592315154255	9
cx	3	9
cx	8	3
u1	0.00613592315154256	3
u1	-0.00613592315154256	9
cx	3	9
u1	-0.00613592315154255	9
cx	3	9
cx	6	3
u1	-0.00613592315154256	3
u1	0.00613592315154256	9
cx	3	9
u1	0.00613592315154255	9
cx	3	9
cx	8	3
