x	0	0
x	1	1
x	2	2
x	3	3
x	4	4
x	5	5
x	6	6
x	7	7
h	7	7
u1	0.02454369260617026	6
u1	1.5707963267948966	7
rx	1.5707963267948966	7
u1	1.5707963267948966	7
cx	6	7
u1	-0.02454369260617026	7
cx	6	7
cx	6	5
u1	-0.02454369260617026	5
u1	0.02454369260617026	7
cx	5	7
u1	0.02454369260617026	7
cx	5	7
cx	6	5
u1	0.02454369260617026	5
u1	-0.02454369260617026	7
cx	5	7
u1	-0.02454369260617026	7
cx	5	7
cx	5	4
u1	-0.02454369260617026	4
u1	0.02454369260617026	7
cx	4	7
u1	0.02454369260617026	7
cx	4	7
cx	6	4
u1	0.02454369260617026	4
u1	-0.02454369260617026	7
cx	4	7
u1	-0.02454369260617026	7
cx	4	7
cx	5	4
u1	-0.02454369260617026	4
u1	0.02454369260617026	7
cx	4	7
u1	0.02454369260617026	7
cx	4	7
cx	6	4
u1	0.02454369260617026	4
u1	-0.02454369260617026	7
cx	4	7
u1	-0.02454369260617026	7
cx	4	7
cx	4	3
u1	-0.02454369260617026	3
u1	0.02454369260617026	7
cx	3	7
u1	0.02454369260617026	7
cx	3	7
cx	6	3
u1	0.02454369260617026	3
u1	-0.02454369260617026	7
cx	3	7
u1	-0.02454369260617026	7
cx	3	7
cx	5	3
u1	-0.02454369260617026	3
u1	0.02454369260617026	7
cx	3	7
u1	0.02454369260617026	7
cx	3	7
cx	6	3
u1	0.02454369260617026	3
u1	-0.02454369260617026	7
cx	3	7
u1	-0.02454369260617026	7
cx	3	7
cx	4	3
u1	-0.02454369260617026	3
u1	0.02454369260617026	7
cx	3	7
u1	0.02454369260617026	7
cx	3	7
cx	6	3
u1	0.02454369260617026	3
u1	-0.02454369260617026	7
cx	3	7
u1	-0.02454369260617026	7
cx	3	7
cx	5	3
u1	-0.02454369260617026	3
u1	0.02454369260617026	7
cx	3	7
u1	0.02454369260617026	7
cx	3	7
cx	6	3
u1	0.02454369260617026	3
u1	-0.02454369260617026	7
cx	3	7
u1	-0.02454369260617026	7
cx	3	7
cx	3	2
u1	-0.02454369260617026	2
u1	0.02454369260617026	7
cx	2	7
u1	0.02454369260617026	7
cx	2	7
cx	6	2
u1	0.02454369260617026	2
u1	-0.02454369260617026	7
cx	2	7
u1	-0.02454369260617026	7
cx	2	7
cx	5	2
u1	-0.02454369260617026	2
u1	0.02454369260617026	7
cx	2	7
u1	0.02454369260617026	7
cx	2	7
cx	6	2
u1	0.02454369260617026	2
u1	-0.02454369260617026	7
cx	2	7
u1	-0.02454369260617026	7
cx	2	7
cx	4	2
u1	-0.02454369260617026	2
u1	0.02454369260617026	7
cx	2	7
u1	0.02454369260617026	7
cx	2	7
cx	6	2
u1	0.02454369260617026	2
u1	-0.02454369260617026	7
cx	2	7
u1	-0.02454369260617026	7
cx	2	7
cx	5	2
u1	-0.02454369260617026	2
u1	0.02454369260617026	7
cx	2	7
u1	0.02454369260617026	7
cx	2	7
cx	6	2
u1	0.02454369260617026	2
u1	-0.02454369260617026	7
cx	2	7
u1	-0.02454369260617026	7
cx	2	7
cx	3	2
u1	-0.02454369260617026	2
u1	0.02454369260617026	7
cx	2	7
u1	0.02454369260617026	7
cx	2	7
cx	6	2
u1	0.02454369260617026	2
u1	-0.02454369260617026	7
cx	2	7
u1	-0.02454369260617026	7
cx	2	7
cx	5	2
u1	-0.02454369260617026	2
u1	0.02454369260617026	7
cx	2	7
u1	0.02454369260617026	7
cx	2	7
cx	6	2
u1	0.02454369260617026	2
u1	-0.02454369260617026	7
cx	2	7
u1	-0.02454369260617026	7
cx	2	7
cx	4	2
u1	-0.02454369260617026	2
u1	0.02454369260617026	7
cx	2	7
u1	0.02454369260617026	7
cx	2	7
cx	6	2
u1	0.02454369260617026	2
u1	-0.02454369260617026	7
cx	2	7
u1	-0.02454369260617026	7
cx	2	7
cx	5	2
u1	-0.02454369260617026	2
u1	0.02454369260617026	7
cx	2	7
u1	0.02454369260617026	7
cx	2	7
cx	6	2
u1	0.02454369260617026	2
u1	-0.02454369260617026	7
cx	2	7
u1	-0.02454369260617026	7
cx	2	7
cx	2	1
u1	-0.02454369260617026	1
u1	0.02454369260617026	7
cx	1	7
u1	0.02454369260617026	7
cx	1	7
cx	6	1
u1	0.02454369260617026	1
u1	-0.02454369260617026	7
cx	1	7
u1	-0.02454369260617026	7
cx	1	7
cx	5	1
u1	-0.02454369260617026	1
u1	0.02454369260617026	7
cx	1	7
u1	0.02454369260617026	7
cx	1	7
cx	6	1
u1	0.02454369260617026	1
u1	-0.02454369260617026	7
cx	1	7
u1	-0.02454369260617026	7
cx	1	7
cx	4	1
u1	-0.02454369260617026	1
u1	0.02454369260617026	7
cx	1	7
u1	0.02454369260617026	7
cx	1	7
cx	6	1
u1	0.02454369260617026	1
u1	-0.02454369260617026	7
cx	1	7
u1	-0.02454369260617026	7
cx	1	7
cx	5	1
u1	-0.02454369260617026	1
u1	0.02454369260617026	7
cx	1	7
u1	0.02454369260617026	7
cx	1	7
cx	6	1
u1	0.02454369260617026	1
u1	-0.02454369260617026	7
cx	1	7
u1	-0.02454369260617026	7
cx	1	7
cx	3	1
u1	-0.02454369260617026	1
u1	0.02454369260617026	7
cx	1	7
u1	0.02454369260617026	7
cx	1	7
cx	6	1
u1	0.02454369260617026	1
u1	-0.02454369260617026	7
cx	1	7
u1	-0.02454369260617026	7
cx	1	7
cx	5	1
u1	-0.02454369260617026	1
u1	0.02454369260617026	7
cx	1	7
u1	0.02454369260617026	7
cx	1	7
cx	6	1
u1	0.02454369260617026	1
u1	-0.02454369260617026	7
cx	1	7
u1	-0.02454369260617026	7
cx	1	7
cx	4	1
u1	-0.02454369260617026	1
u1	0.02454369260617026	7
cx	1	7
u1	0.02454369260617026	7
cx	1	7
cx	6	1
