x	0	0
x	1	1
x	2	2
x	3	3
x	4	4
x	5	5
x	6	6
x	7	7
x	8	8
x	9	9
x	10	10
x	11	11
x	12	12
x	13	13
h	13	13
u1	0.00038349519697141	12
u1	1.5707963267949	13
rx	1.5707963267948966	13
u1	1.5707963267949	13
cx	12	13
u1	-0.000383495196971411	13
cx	12	13
cx	12	11
u1	-0.00038349519697141	11
u1	0.00038349519697141	13
cx	11	13
u1	0.000383495196971411	13
cx	11	13
cx	12	11
u1	0.00038349519697141	11
u1	-0.00038349519697141	13
cx	11	13
u1	-0.000383495196971411	13
cx	11	13
cx	11	10
u1	-0.00038349519697141	10
u1	0.00038349519697141	13
cx	10	13
u1	0.000383495196971411	13
cx	10	13
cx	12	10
u1	0.00038349519697141	10
u1	-0.00038349519697141	13
cx	10	13
u1	-0.000383495196971411	13
cx	10	13
cx	11	10
u1	-0.00038349519697141	10
u1	0.00038349519697141	13
cx	10	13
u1	0.000383495196971411	13
cx	10	13
cx	12	10
u1	0.00038349519697141	10
u1	-0.00038349519697141	13
cx	10	13
u1	-0.000383495196971411	13
cx	10	13
cx	10	9
u1	0.00038349519697141	13
u1	-0.00038349519697141	9
cx	9	13
u1	0.000383495196971411	13
cx	9	13
cx	12	9
u1	-0.00038349519697141	13
u1	0.00038349519697141	9
cx	9	13
u1	-0.000383495196971411	13
cx	9	13
cx	11	9
u1	0.00038349519697141	13
u1	-0.00038349519697141	9
cx	9	13
u1	0.000383495196971411	13
cx	9	13
cx	12	9
u1	-0.00038349519697141	13
u1	0.00038349519697141	9
cx	9	13
u1	-0.000383495196971411	13
cx	9	13
cx	10	9
u1	0.00038349519697141	13
u1	-0.00038349519697141	9
cx	9	13
u1	0.000383495196971411	13
cx	9	13
cx	12	9
u1	-0.00038349519697141	13
u1	0.00038349519697141	9
cx	9	13
u1	-0.000383495196971411	13
cx	9	13
cx	11	9
u1	0.00038349519697141	13
u1	-0.00038349519697141	9
cx	9	13
u1	0.000383495196971411	13
cx	9	13
cx	12	9
u1	-0.00038349519697141	13
u1	0.00038349519697141	9
cx	9	13
u1	-0.000383495196971411	13
cx	9	13
u1	0.00038349519697141	13
cx	9	8
u1	-0.00038349519697141	8
cx	8	13
u1	0.000383495196971411	13
cx	8	13
cx	12	8
u1	-0.00038349519697141	13
u1	0.00038349519697141	8
cx	8	13
u1	-0.000383495196971411	13
cx	8	13
cx	11	8
u1	0.00038349519697141	13
u1	-0.00038349519697141	8
cx	8	13
u1	0.000383495196971411	13
cx	8	13
cx	12	8
u1	-0.00038349519697141	13
u1	0.00038349519697141	8
cx	8	13
u1	-0.000383495196971411	13
cx	8	13
cx	10	8
u1	0.00038349519697141	13
u1	-0.00038349519697141	8
cx	8	13
u1	0.000383495196971411	13
cx	8	13
cx	12	8
u1	-0.00038349519697141	13
u1	0.00038349519697141	8
cx	8	13
u1	-0.000383495196971411	13
cx	8	13
cx	11	8
u1	0.00038349519697141	13
u1	-0.00038349519697141	8
cx	8	13
u1	0.000383495196971411	13
cx	8	13
cx	12	8
u1	-0.00038349519697141	13
u1	0.00038349519697141	8
cx	8	13
u1	-0.000383495196971411	13
cx	8	13
u1	0.00038349519697141	13
cx	9	8
u1	-0.00038349519697141	8
cx	8	13
u1	0.000383495196971411	13
cx	8	13
cx	12	8
u1	-0.00038349519697141	13
u1	0.00038349519697141	8
cx	8	13
u1	-0.000383495196971411	13
cx	8	13
cx	11	8
u1	0.00038349519697141	13
u1	-0.00038349519697141	8
cx	8	13
u1	0.000383495196971411	13
cx	8	13
cx	12	8
u1	-0.00038349519697141	13
u1	0.00038349519697141	8
cx	8	13
u1	-0.000383495196971411	13
cx	8	13
cx	10	8
u1	0.00038349519697141	13
u1	-0.00038349519697141	8
cx	8	13
u1	0.000383495196971411	13
cx	8	13
cx	12	8
u1	-0.00038349519697141	13
u1	0.00038349519697141	8
cx	8	13
u1	-0.000383495196971411	13
cx	8	13
cx	11	8
u1	0.00038349519697141	13
u1	-0.00038349519697141	8
cx	8	13
u1	0.000383495196971411	13
cx	8	13
cx	12	8
u1	-0.00038349519697141	13
u1	0.00038349519697141	8
cx	8	13
u1	-0.000383495196971411	13
cx	8	13
u1	0.00038349519697141	13
cx	8	7
u1	-0.00038349519697141	7
cx	7	13
u1	0.000383495196971411	13
cx	7	13
cx	12	7
u1	-0.00038349519697141	13
u1	0.00038349519697141	7
cx	7	13
u1	-0.000383495196971411	13
cx	7	13
cx	11	7
u1	0.00038349519697141	13
u1	-0.00038349519697141	7
cx	7	13
u1	0.000383495196971411	13
cx	7	13
cx	12	7
u1	-0.00038349519697141	13
u1	0.00038349519697141	7
cx	7	13
u1	-0.000383495196971411	13
cx	7	13
cx	10	7
u1	0.00038349519697141	13
u1	-0.00038349519697141	7
cx	7	13
u1	0.000383495196971411	13
cx	7	13
cx	12	7
u1	-0.00038349519697141	13
u1	0.00038349519697141	7
cx	7	13
u1	-0.000383495196971411	13
cx	7	13
cx	11	7
u1	0.00038349519697141	13
u1	-0.00038349519697141	7
cx	7	13
u1	0.000383495196971411	13
cx	7	13
cx	12	7
u1	-0.00038349519697141	13
u1	0.00038349519697141	7
cx	7	13
u1	-0.000383495196971411	13
cx	7	13
u1	0.00038349519697141	13
cx	9	7
u1	-0.00038349519697141	7
cx	7	13
u1	0.000383495196971411	13
cx	7	13
cx	12	7
u1	-0.00038349519697141	13
u1	0.00038349519697141	7
cx	7	13
u1	-0.000383495196971411	13
cx	7	13
cx	11	7
u1	0.00038349519697141	13
u1	-0.00038349519697141	7
cx	7	13
u1	0.000383495196971411	13
cx	7	13
cx	12	7
u1	-0.00038349519697141	13
u1	0.00038349519697141	7
cx	7	13
u1	-0.000383495196971411	13
cx	7	13
cx	10	7
u1	0.00038349519697141	13
u1	-0.00038349519697141	7
cx	7	13
